========================================
[2026-03-20 16:03:08] RIFUSDT 从primary榜消失
  霸榜次数: 115 | 最后BBW: 5.36% | 最后价格: 0.0386
  最后Ratio: 1.09

========================================
[2026-03-20 16:03:08] BROCCOLIF3BUSDT 从secondary榜消失
  霸榜次数: 59 | 最后BBW: 5.77% | 最后价格: 0.00317
  最后Ratio: 1.16

========================================
[2026-03-20 16:03:08] KNCUSDT 从primary榜消失
  霸榜次数: 36 | 最后BBW: 2.63% | 最后价格: 0.1356
  最后Ratio: 1.47

========================================
[2026-03-20 16:03:08] BCHUSDT 从primary榜消失
  霸榜次数: 19 | 最后BBW: 3.54% | 最后价格: 465.9
  最后Ratio: 0.07

========================================
[2026-03-20 16:03:08] CVCUSDT 从primary榜消失
  霸榜次数: 15 | 最后BBW: 2.15% | 最后价格: 0.03151
  最后Ratio: 0.84

========================================
[2026-03-20 16:03:08] ARPAUSDT 从primary榜消失
  霸榜次数: 15 | 最后BBW: 2.52% | 最后价格: 0.00992
  最后Ratio: 1.58

========================================
[2026-03-20 16:03:08] CAKEUSDT 从primary榜消失
  霸榜次数: 13 | 最后BBW: 2.12% | 最后价格: 1.427
  最后Ratio: 1.15

========================================
[2026-03-20 16:03:08] ALLOUSDT 从primary榜消失
[2026-03-22 18:02:14] DISAPPEAR: SYNUSDT (Board:primary, Rounds:3, LastBBW:3.90%)
[2026-03-22 18:02:14] DISAPPEAR: SANTOSUSDT (Board:primary, Rounds:3, LastBBW:5.34%)
[2026-03-22 18:02:14] DISAPPEAR: HIGHUSDT (Board:primary, Rounds:3, LastBBW:4.89%)
[2026-03-22 18:02:14] DISAPPEAR: INXUSDT (Board:secondary, Rounds:3, LastBBW:3.96%)
[2026-03-22 21:03:41] DISAPPEAR: OGUSDT (Board:primary, Rounds:4, LastBBW:5.34%)
[2026-03-22 22:05:34] DISAPPEAR: PARTIUSDT (Board:primary, Rounds:7, LastBBW:5.13%)
[2026-03-22 22:05:34] DISAPPEAR: ACTUSDT (Board:primary, Rounds:7, LastBBW:5.10%)
[2026-03-22 22:05:34] DISAPPEAR: TRADOORUSDT (Board:secondary, Rounds:7, LastBBW:5.26%)
[2026-03-22 22:26:20] DISAPPEAR: FLOWUSDT (Board:primary, Rounds:8, LastBBW:4.94%)
[2026-03-22 22:26:20] DISAPPEAR: GUAUSDT (Board:secondary, Rounds:8, LastBBW:4.28%)
[2026-03-22 22:26:20] DISAPPEAR: EDGEUSDT (Board:secondary, Rounds:8, LastBBW:4.71%)
[2026-03-22 22:26:20] DISAPPEAR: ESPORTSUSDT (Board:secondary, Rounds:8, LastBBW:3.38%)
[2026-03-22 22:26:20] DISAPPEAR: MONUSDT (Board:secondary, Rounds:8, LastBBW:4.44%)
[2026-03-22 22:26:20] DISAPPEAR: KGENUSDT (Board:secondary, Rounds:8, LastBBW:2.67%)
[2026-03-22 22:26:20] DISAPPEAR: JELLYJELLYUSDT (Board:secondary, Rounds:8, LastBBW:5.11%)
[2026-03-22 22:26:20] DISAPPEAR: MYXUSDT (Board:secondary, Rounds:8, LastBBW:3.58%)
[2026-03-22 22:26:20] DISAPPEAR: BUSDT (Board:secondary, Rounds:8, LastBBW:4.56%)
[2026-03-22 22:26:20] DISAPPEAR: EWJUSDT (Board:secondary, Rounds:8, LastBBW:1.97%)
[2026-03-22 22:26:20] DISAPPEAR: DEGENUSDT (Board:secondary, Rounds:8, LastBBW:4.24%)
[2026-03-22 22:26:20] DISAPPEAR: CROSSUSDT (Board:secondary, Rounds:8, LastBBW:4.67%)
[2026-03-22 22:26:20] DISAPPEAR: INXUSDT (Board:secondary, Rounds:8, LastBBW:3.98%)
[2026-03-22 22:26:20] DISAPPEAR: KOMAUSDT (Board:secondary, Rounds:8, LastBBW:2.96%)
[2026-03-22 22:26:20] DISAPPEAR: DAMUSDT (Board:secondary, Rounds:8, LastBBW:3.71%)
[2026-03-22 22:26:20] DISAPPEAR: PLAYUSDT (Board:secondary, Rounds:7, LastBBW:4.73%)
[2026-03-22 22:26:20] DISAPPEAR: BSVUSDT (Board:secondary, Rounds:7, LastBBW:4.46%)
[2026-03-22 22:26:20] DISAPPEAR: EVAAUSDT (Board:secondary, Rounds:7, LastBBW:4.61%)
[2026-03-22 23:07:56] DISAPPEAR: GUNUSDT (Board:primary, Rounds:10, LastBBW:6.13%)
[2026-03-22 23:07:56] DISAPPEAR: B2USDT (Board:secondary, Rounds:10, LastBBW:3.87%)
[2026-03-22 23:07:56] DISAPPEAR: AIOUSDT (Board:secondary, Rounds:10, LastBBW:2.77%)
[2026-03-22 23:07:56] DISAPPEAR: AERGOUSDT (Board:secondary, Rounds:10, LastBBW:2.31%)
[2026-03-23 10:37:18] DISAPPEAR: ALICEUSDT (Board:primary, Rounds:11, LastBBW:4.15%)
[2026-03-23 10:37:18] DISAPPEAR: DENTUSDT (Board:primary, Rounds:11, LastBBW:2.42%)
[2026-03-23 10:37:18] DISAPPEAR: NILUSDT (Board:primary, Rounds:11, LastBBW:3.46%)
[2026-03-23 10:37:18] DISAPPEAR: DOGSUSDT (Board:primary, Rounds:11, LastBBW:4.45%)
[2026-03-23 10:37:18] DISAPPEAR: AGLDUSDT (Board:primary, Rounds:11, LastBBW:4.64%)
[2026-03-23 10:37:18] DISAPPEAR: OPENUSDT (Board:primary, Rounds:11, LastBBW:3.66%)
[2026-03-23 10:37:18] DISAPPEAR: SOLUSDT (Board:primary, Rounds:11, LastBBW:4.51%)
[2026-03-23 10:37:18] DISAPPEAR: BABYUSDT (Board:primary, Rounds:7, LastBBW:4.78%)
[2026-03-23 10:37:18] DISAPPEAR: MLNUSDT (Board:primary, Rounds:4, LastBBW:4.04%)
[2026-03-23 10:37:18] DISAPPEAR: SENTUSDT (Board:primary, Rounds:4, LastBBW:4.14%)
[2026-03-23 10:37:18] DISAPPEAR: XMRUSDT (Board:secondary, Rounds:4, LastBBW:4.63%)
[2026-03-23 10:37:18] DISAPPEAR: ERAUSDT (Board:primary, Rounds:3, LastBBW:4.16%)
[2026-03-23 10:37:18] DISAPPEAR: GUAUSDT (Board:secondary, Rounds:2, LastBBW:4.31%)
[2026-03-23 10:37:18] DISAPPEAR: EDGEUSDT (Board:secondary, Rounds:2, LastBBW:5.09%)
[2026-03-23 10:37:18] DISAPPEAR: PLAYUSDT (Board:secondary, Rounds:2, LastBBW:4.67%)
[2026-03-23 10:37:18] DISAPPEAR: MONUSDT (Board:secondary, Rounds:2, LastBBW:4.00%)
[2026-03-23 10:37:18] DISAPPEAR: KGENUSDT (Board:secondary, Rounds:2, LastBBW:3.95%)
[2026-03-23 10:37:18] DISAPPEAR: MYXUSDT (Board:secondary, Rounds:2, LastBBW:3.34%)
[2026-03-23 10:37:18] DISAPPEAR: DEGENUSDT (Board:secondary, Rounds:2, LastBBW:4.33%)
[2026-03-23 10:37:18] DISAPPEAR: INXUSDT (Board:secondary, Rounds:2, LastBBW:3.61%)
[2026-03-23 10:37:18] DISAPPEAR: KOMAUSDT (Board:secondary, Rounds:2, LastBBW:2.82%)
[2026-03-23 10:37:18] DISAPPEAR: EVAAUSDT (Board:secondary, Rounds:2, LastBBW:4.30%)
[2026-03-23 11:00:24] DISAPPEAR: KAITOUSDT (Board:primary, Rounds:12, LastBBW:5.38%)
[2026-03-23 12:06:43] DISAPPEAR: STABLEUSDT (Board:secondary, Rounds:15, LastBBW:2.92%)
[2026-03-23 12:06:43] DISAPPEAR: VINEUSDT (Board:secondary, Rounds:4, LastBBW:5.15%)
[2026-03-23 12:06:43] DISAPPEAR: STORJUSDT (Board:primary, Rounds:3, LastBBW:3.05%)
[2026-03-23 12:28:36] DISAPPEAR: HFTUSDT (Board:primary, Rounds:5, LastBBW:4.13%)
[2026-03-23 13:12:32] DISAPPEAR: SYNUSDT (Board:primary, Rounds:18, LastBBW:2.85%)
[2026-03-23 13:12:32] DISAPPEAR: ESPORTSUSDT (Board:secondary, Rounds:9, LastBBW:5.25%)
[2026-03-23 13:12:32] DISAPPEAR: OGNUSDT (Board:primary, Rounds:7, LastBBW:2.32%)
[2026-03-23 13:12:32] DISAPPEAR: LAUSDT (Board:primary, Rounds:7, LastBBW:5.01%)
[2026-03-23 13:12:32] DISAPPEAR: VELVETUSDT (Board:secondary, Rounds:7, LastBBW:5.15%)
[2026-03-23 13:37:53] DISAPPEAR: HFTUSDT (Board:primary, Rounds:2, LastBBW:3.86%)
[2026-03-23 14:03:19] DISAPPEAR: UBUSDT (Board:secondary, Rounds:20, LastBBW:5.04%)
[2026-03-23 14:03:19] DISAPPEAR: CLANKERUSDT (Board:secondary, Rounds:9, LastBBW:1.74%)
[2026-03-23 14:50:53] DISAPPEAR: ASRUSDT (Board:primary, Rounds:2, LastBBW:2.45%)
[2026-03-23 15:14:52] DISAPPEAR: MOCAUSDT (Board:secondary, Rounds:12, LastBBW:5.07%)
[2026-03-23 15:14:52] DISAPPEAR: TAGUSDT (Board:secondary, Rounds:5, LastBBW:5.09%)
[2026-03-23 15:37:40] DISAPPEAR: DOODUSDT (Board:secondary, Rounds:13, LastBBW:3.43%)
[2026-03-23 15:59:51] DISAPPEAR: EWJUSDT (Board:secondary, Rounds:16, LastBBW:4.40%)
[2026-03-23 15:59:51] DISAPPEAR: BERAUSDT (Board:primary, Rounds:14, LastBBW:5.19%)
[2026-03-23 15:59:51] DISAPPEAR: STGUSDT (Board:primary, Rounds:14, LastBBW:5.19%)
[2026-03-23 15:59:51] DISAPPEAR: IDOLUSDT (Board:secondary, Rounds:14, LastBBW:5.42%)
[2026-03-23 17:08:08] DISAPPEAR: BIOUSDT (Board:primary, Rounds:17, LastBBW:5.15%)
[2026-03-23 17:08:08] DISAPPEAR: ALCHUSDT (Board:secondary, Rounds:17, LastBBW:4.91%)
[2026-03-23 17:08:08] DISAPPEAR: SKYAIUSDT (Board:secondary, Rounds:13, LastBBW:5.06%)
[2026-03-23 17:08:08] DISAPPEAR: CHRUSDT (Board:primary, Rounds:5, LastBBW:4.54%)
[2026-03-23 18:13:56] DISAPPEAR: KERNELUSDT (Board:primary, Rounds:20, LastBBW:5.29%)
[2026-03-23 18:13:56] DISAPPEAR: FARTCOINUSDT (Board:secondary, Rounds:20, LastBBW:5.27%)
[2026-03-23 18:13:56] DISAPPEAR: ELSAUSDT (Board:secondary, Rounds:8, LastBBW:5.42%)
[2026-03-23 19:11:02] DISAPPEAR: ENSOUSDT (Board:primary, Rounds:23, LastBBW:5.29%)
[2026-03-23 19:30:38] DISAPPEAR: SONICUSDT (Board:secondary, Rounds:10, LastBBW:4.85%)
[2026-03-23 19:30:38] DISAPPEAR: MAVUSDT (Board:primary, Rounds:7, LastBBW:4.83%)
[2026-03-23 20:11:49] DISAPPEAR: STORJUSDT (Board:primary, Rounds:6, LastBBW:4.34%)
[2026-03-23 21:14:39] DISAPPEAR: INITUSDT (Board:primary, Rounds:40, LastBBW:5.25%)
[2026-03-23 21:14:39] DISAPPEAR: SOPHUSDT (Board:primary, Rounds:40, LastBBW:5.42%)
[2026-03-23 21:14:39] DISAPPEAR: MOODENGUSDT (Board:secondary, Rounds:29, LastBBW:5.69%)
[2026-03-23 21:14:39] DISAPPEAR: ACUUSDT (Board:secondary, Rounds:29, LastBBW:5.26%)
[2026-03-23 21:14:39] DISAPPEAR: MELANIAUSDT (Board:secondary, Rounds:29, LastBBW:5.55%)
[2026-03-23 21:14:39] DISAPPEAR: XPLUSDT (Board:primary, Rounds:25, LastBBW:5.64%)
[2026-03-23 21:14:39] DISAPPEAR: SAGAUSDT (Board:primary, Rounds:22, LastBBW:5.71%)
[2026-03-23 21:14:39] DISAPPEAR: VELODROMEUSDT (Board:primary, Rounds:22, LastBBW:5.52%)
[2026-03-23 21:14:39] DISAPPEAR: ACTUSDT (Board:primary, Rounds:15, LastBBW:6.08%)
[2026-03-23 21:14:39] DISAPPEAR: OGNUSDT (Board:primary, Rounds:15, LastBBW:4.95%)
[2026-03-23 21:14:39] DISAPPEAR: EWJUSDT (Board:secondary, Rounds:12, LastBBW:5.51%)
[2026-03-23 21:14:39] DISAPPEAR: ZORAUSDT (Board:secondary, Rounds:9, LastBBW:4.95%)
[2026-03-23 21:14:39] DISAPPEAR: YBUSDT (Board:primary, Rounds:5, LastBBW:5.12%)
[2026-03-23 21:14:39] DISAPPEAR: HFTUSDT (Board:primary, Rounds:5, LastBBW:5.11%)
[2026-03-23 22:09:06] DISAPPEAR: ZAMAUSDT (Board:primary, Rounds:43, LastBBW:5.71%)
[2026-03-23 22:09:06] DISAPPEAR: TNSRUSDT (Board:primary, Rounds:43, LastBBW:5.15%)
[2026-03-23 22:09:06] DISAPPEAR: CATIUSDT (Board:primary, Rounds:42, LastBBW:6.33%)
[2026-03-23 22:09:06] DISAPPEAR: NEIROUSDT (Board:primary, Rounds:32, LastBBW:6.04%)
[2026-03-23 22:09:06] DISAPPEAR: PUFFERUSDT (Board:secondary, Rounds:32, LastBBW:5.12%)
[2026-03-23 22:09:06] DISAPPEAR: MMTUSDT (Board:primary, Rounds:25, LastBBW:5.27%)
[2026-03-23 22:09:06] DISAPPEAR: INUSDT (Board:secondary, Rounds:23, LastBBW:5.27%)
[2026-03-23 22:09:06] DISAPPEAR: GOATUSDT (Board:secondary, Rounds:23, LastBBW:5.09%)
[2026-03-23 22:09:06] DISAPPEAR: SYNUSDT (Board:primary, Rounds:15, LastBBW:5.87%)
[2026-03-23 22:09:06] DISAPPEAR: DOODUSDT (Board:secondary, Rounds:15, LastBBW:6.09%)
[2026-03-23 22:09:06] DISAPPEAR: AGLDUSDT (Board:primary, Rounds:3, LastBBW:5.58%)
[2026-03-23 22:09:06] DISAPPEAR: MIRAUSDT (Board:primary, Rounds:3, LastBBW:5.67%)
[2026-03-23 22:09:06] DISAPPEAR: XAIUSDT (Board:primary, Rounds:3, LastBBW:5.31%)
[2026-03-23 22:09:06] DISAPPEAR: CLANKERUSDT (Board:secondary, Rounds:3, LastBBW:6.26%)
[2026-03-23 22:09:06] DISAPPEAR: INXUSDT (Board:secondary, Rounds:3, LastBBW:5.09%)
[2026-03-23 22:09:06] DISAPPEAR: HYPEUSDT (Board:secondary, Rounds:3, LastBBW:4.95%)
[2026-03-23 22:57:10] DISAPPEAR: TRUSTUSDT (Board:secondary, Rounds:47, LastBBW:5.40%)
[2026-03-23 22:57:10] DISAPPEAR: SOONUSDT (Board:secondary, Rounds:36, LastBBW:5.29%)
[2026-03-23 22:57:10] DISAPPEAR: ZKPUSDT (Board:primary, Rounds:10, LastBBW:5.49%)
[2026-03-23 22:57:10] DISAPPEAR: TRBUSDT (Board:primary, Rounds:7, LastBBW:5.46%)
[2026-03-23 22:57:10] DISAPPEAR: TAIKOUSDT (Board:secondary, Rounds:7, LastBBW:5.21%)
[2026-03-23 22:57:10] DISAPPEAR: ETHWUSDT (Board:secondary, Rounds:7, LastBBW:4.81%)
[2026-03-23 22:57:10] DISAPPEAR: SOMIUSDT (Board:primary, Rounds:4, LastBBW:5.26%)
[2026-03-23 22:57:10] DISAPPEAR: ORCAUSDT (Board:primary, Rounds:4, LastBBW:5.26%)
[2026-03-23 22:57:10] DISAPPEAR: BSVUSDT (Board:secondary, Rounds:4, LastBBW:5.02%)
[2026-03-23 22:57:10] DISAPPEAR: INTCUSDT (Board:secondary, Rounds:4, LastBBW:5.42%)
[2026-03-23 22:57:10] DISAPPEAR: HIPPOUSDT (Board:secondary, Rounds:4, LastBBW:5.54%)
[2026-03-23 23:10:12] DISAPPEAR: AUCTIONUSDT (Board:primary, Rounds:48, LastBBW:5.73%)
[2026-03-23 23:10:12] DISAPPEAR: LAYERUSDT (Board:primary, Rounds:48, LastBBW:5.03%)
[2026-03-23 23:10:12] DISAPPEAR: HOMEUSDT (Board:primary, Rounds:48, LastBBW:6.31%)
[2026-03-23 23:10:12] DISAPPEAR: MLNUSDT (Board:primary, Rounds:8, LastBBW:5.53%)
[2026-03-23 23:10:12] DISAPPEAR: IDUSDT (Board:primary, Rounds:5, LastBBW:5.29%)
[2026-03-23 23:10:12] DISAPPEAR: NEWTUSDT (Board:primary, Rounds:5, LastBBW:5.36%)
[2026-03-23 23:10:12] DISAPPEAR: NXPCUSDT (Board:primary, Rounds:5, LastBBW:5.29%)
[2026-03-23 23:10:12] DISAPPEAR: MOVRUSDT (Board:primary, Rounds:5, LastBBW:5.08%)
[2026-03-23 23:10:12] DISAPPEAR: CYBERUSDT (Board:primary, Rounds:5, LastBBW:5.51%)
[2026-03-23 23:56:03] DISAPPEAR: SEIUSDT (Board:primary, Rounds:4, LastBBW:4.72%)
[2026-03-24 00:06:38] DISAPPEAR: BUSDT (Board:secondary, Rounds:42, LastBBW:5.09%)
[2026-03-24 00:06:38] DISAPPEAR: TAGUSDT (Board:secondary, Rounds:29, LastBBW:5.96%)
[2026-03-24 00:06:38] DISAPPEAR: MOCAUSDT (Board:secondary, Rounds:6, LastBBW:5.05%)
[2026-03-24 00:06:38] DISAPPEAR: GMTUSDT (Board:primary, Rounds:5, LastBBW:5.04%)
[2026-03-24 00:06:38] DISAPPEAR: XVSUSDT (Board:primary, Rounds:5, LastBBW:4.83%)
[2026-03-24 00:06:38] DISAPPEAR: CELOUSDT (Board:primary, Rounds:5, LastBBW:4.96%)
